timestamp,date,lqi,nbFrames,temperature_int,temperature,NO2,O3,pressure,humidity,battery,lux,dB,run_time,mslPressure
1698512400,2023-10-28T17:00:00+0000,2,3,12.7,12.933333333333,19.064276307103,34.588524509389,980.9,143.4,3490,0,62,,980.9
1698516000,2023-10-28T18:00:00+0000,2,3,12.7,13.02,18.790569522428,35.607856661742,980.5,136.6,3490,0,61.5,615600,980.5
1698519600,2023-10-28T19:00:00+0000,2,3,11.95,12.133333333333,17.016888327841,33.458637346108,980.15,148.35,3490,0,62,619200,980.15
1698523200,2023-10-28T20:00:00+0000,1.5,3,11.616666666667,11.95,16.42392636879,34.110895591578,979.7,153.8,3490,0,60.5,622800,979.7
1698526800,2023-10-28T21:00:00+0000,2,3,11.9,12.25,16.727920683855,36.022164160324,979.05,147.15,3490,0,61,626400,979.05
1698530400,2023-10-28T22:00:00+0000,1.6666666666667,3,12.08,12.42,16.858521171108,36.450574133942,978.5,145.8,3490,0,61,630000,978.5
1698534000,2023-10-28T23:00:00+0000,2,3,12.1,12.483333333333,16.921540844927,36.558023916436,978.1,149.55,3490,0,60.5,633600,978.1
1698537600,2023-10-29T00:00:00+0000,1.5,3,12.216666666667,12.533333333333,16.944200714775,37.523171815363,977.85,150.4,3490,0,60,637200,977.85
1698541200,2023-10-29T01:00:00+0000,2,3,12.15,12.45,16.827390268177,37.237285330265,977.95,148.5,3490,0,59,640800,977.95
1698544800,2023-10-29T02:00:00+0000,1.75,3,11.28,11.48,15.277175734494,33.752297975519,978.3,149.25,3482.5,0,58,644400,978.3
1698548400,2023-10-29T03:00:00+0000,2,3,10.583333333333,10.766666666667,14.295287226054,31.247638395225,978.75,150.45,3475,0,58,648000,978.75
1698552000,2023-10-29T04:00:00+0000,2,3,9.8833333333333,10.15,13.091942824545,28.974767822065,978.7,148,3475,0,56,651600,978.7
1698555600,2023-10-29T05:00:00+0000,2,3,9.2166666666667,9.45,12.090450235959,26.173602457527,978.95,143,3475,0,55.5,655200,978.95
1698559200,2023-10-29T06:00:00+0000,1.6666666666667,2.3333333333333,8.9,9.2,16.354042413408,21.272471034895,979.6,141.45,3475,0,56,658800,979.6
1698562800,2023-10-29T07:00:00+0000,2,3,8.75,9,17.100311687293,19.663232690401,979.65,141.3,3475,0,55,662400,979.65
1698566400,2023-10-29T08:00:00+0000,2,3,8.5833333333333,8.85,17.65414679489,18.302907512606,980.15,142.5,3475,0,60.5,666000,980.15
1698570000,2023-10-29T09:00:00+0000,1.75,3,8.8166666666667,9.1666666666667,18.003055970831,19.393481256158,980.4,142,3475,0,60.5,669600,980.4
1698573600,2023-10-29T10:00:00+0000,1.5,3,9.08,9.48,17.78992446438,21.355083393527,980.6,148.2,3475,0,60,673200,980.6
1698577200,2023-10-29T11:00:00+0000,2,3,10.15,10.616666666667,17.469961539448,28.494239287612,980.25,156,3475,0,60.5,676800,980.25
1698580800,2023-10-29T12:00:00+0000,1.75,3,11.35,11.766666666667,15.96184899411,37.479086765195,980.15,155.65,3475,0,59.5,680400,980.15
1698584400,2023-10-29T13:00:00+0000,1.75,3,11.55,11.9,15.159607140493,39.617489401122,979.9,161.35,3490,0,59.5,684000,979.9
1698588000,2023-10-29T14:00:00+0000,2,3,12.02,12.4,13.840448324448,44.467539699292,979.65,164.1,3490,0,60,687600,979.65
1698591600,2023-10-29T15:00:00+0000,1.75,3,12.45,12.816666666667,14.047547453025,47.457088817935,979.6,164.15,3490,0,60,691200,979.6
1698595200,2023-10-29T16:00:00+0000,2,3,12.55,12.883333333333,14.361094326512,48.060560962684,980.3,163.9,3490,0,60,,980.3
1698598800,2023-10-29T17:00:00+0000,2,2.5,12.25,12.466666666667,14.651270473227,45.744026221953,981.1,161.75,3490,0,60,694800,981.1
1698602400,2023-10-29T18:00:00+0000,1.75,3,11.48,11.74,15.250144573902,39.818111452259,982.2,154.9,3490,0,60.5,698400,982.2
1698606000,2023-10-29T19:00:00+0000,1.5,3,11.166666666667,11.416666666667,16.366924078771,36.031862426075,983.3,149.7,3482.5,0,60.5,702000,983.3
1698609600,2023-10-29T20:00:00+0000,1.5,3,10.933333333333,11.216666666667,16.534163869711,34.147495500183,984.25,153.6,3475,0,60,705600,984.25
1698613200,2023-10-29T21:00:00+0000,1.75,3,10.716666666667,10.933333333333,16.340632011153,33.238849641373,985.15,153.6,3475,0,60,709200,985.15
1698616800,2023-10-29T22:00:00+0000,1.6666666666667,3,10.58,10.86,15.884435602283,33.278672272395,985.85,156.85,3475,0,59.5,712800,985.85
1698620400,2023-10-29T23:00:00+0000,1.75,3,10.25,10.5,15.533628300892,31.954644151089,986.35,158.25,3475,0,60,716400,986.35
1698624000,2023-10-30T00:00:00+0000,1.75,3,9.8333333333333,10.05,15.639423917965,29.72956559041,986.95,160.2,3475,0,61.5,720000,986.95
1698627600,2023-10-30T01:00:00+0000,1.75,3,9.68,9.98,15.716710543664,28.739542790118,987.45,157.9,3475,0,58,723600,987.45
1698631200,2023-10-30T02:00:00+0000,1.75,3,9.35,9.5833333333333,15.404945279512,27.175062929512,987.85,157.45,3475,0,57,727200,987.85
1698634800,2023-10-30T03:00:00+0000,1.75,3,9.05,9.25,15.8175413735,25.05139913025,988.15,157.35,3475,0,57,730800,988.15
1698638400,2023-10-30T04:00:00+0000,1.75,3,8.4833333333333,8.65,15.557239067886,21.904418480285,988.2,156.8,3475,0,57,734400,988.2
1698642000,2023-10-30T05:00:00+0000,1.6666666666667,3,7.96,8.22,15.853115559754,18.638915881155,988.45,156.65,3460,0,56.5,738000,988.45
1698645600,2023-10-30T06:00:00+0000,1.25,3,7.6166666666667,7.8166666666667,25.378669071384,5.248646514707,989.05,156.85,3460,0,55,741600,989.05
1698649200,2023-10-30T07:00:00+0000,1.25,3,7.45,7.7,27.710437669484,1.5383413830331,989.35,157.4,3460,0,54.5,745200,989.35
1698652800,2023-10-30T08:00:00+0000,1.5,3,7.45,7.7333333333333,28.549947533312,1.082056762296,989.95,157.35,3460,0,57,748800,989.95
1698656400,2023-10-30T09:00:00+0000,1.75,3,7.78,8.14,30.194866642075,2.1358070878573,990.75,157.5,3460,0,57,752400,990.75
1698660000,2023-10-30T10:00:00+0000,1.75,3,8.7,9.1,29.312882807336,9.2122748952272,991.1,157,3460,0,58,756000,991.1
1698663600,2023-10-30T11:00:00+0000,1.5,3,10.366666666667,10.733333333333,25.887330447645,23.222845101082,991.35,154.5,3460,0,59,759600,991.35
1698667200,2023-10-30T12:00:00+0000,2,3,11.816666666667,12.15,19.151472340969,37.932459089367,991.75,150.35,3460,0,60.5,763200,991.75
1698670800,2023-10-30T13:00:00+0000,2,3,12.16,12.42,16.669915048547,41.468278818763,991.7,154.2,3460,2.5,60.5,766800,991.7
1698674400,2023-10-30T14:00:00+0000,2,3,12.55,12.95,16.570788600417,44.167406573063,991.55,152.9,3475,0,60.5,770400,991.55
1698678000,2023-10-30T15:00:00+0000,1.25,3,12.933333333333,13.3,15.241946493749,47.540304832171,991.55,149.3,3475,0,60,774000,991.55
1698681600,2023-10-30T16:00:00+0000,1.3333333333333,3,12.983333333333,13.3,14.409560957036,47.541373253782,991.7,146.3,3475,0,60,,991.7
1698685200,2023-10-30T17:00:00+0000,1.75,3,12.42,12.66,14.880791778341,42.735461859299,991.85,150.9,3467.5,0,60,777600,991.85
1698688800,2023-10-30T18:00:00+0000,2,3,11.783333333333,12.066666666667,13.936730863103,40.038121474651,992.2,155.7,3460,0,61,781200,992.2
1698692400,2023-10-30T19:00:00+0000,2,3,11.4,11.7,17.73693908576,34.512191167297,992.75,156.2,3460,0,60.5,784800,992.75
1698696000,2023-10-30T20:00:00+0000,2,3,11.333333333333,11.55,17.164622508688,34.904901951942,993,159.35,3460,0,59.5,788400,993
1698699600,2023-10-30T21:00:00+0000,2,3,11.4,11.7,17.044579265479,36.715903192281,993.1,165.55,3460,0,59,792000,993.1
1698703200,2023-10-30T22:00:00+0000,2,3,11.45,11.716666666667,11.103446063041,44.129478440643,993.45,166.05,3460,0,58.5,795600,993.45
1698706800,2023-10-30T23:00:00+0000,1.75,3,11.033333333333,11.233333333333,10.52842267166,42.369847448331,993.6,167.45,3460,0,58.5,799200,993.6
1698710400,2023-10-31T00:00:00+0000,2,3,10.383333333333,10.566666666667,11.143258551606,37.824491089979,993.8,166.75,3460,0,57,802800,993.8
