timestamp,date,temperature_int,temperature,NO2,O3,lqi,nbFrames,PM2_5,PM10,PM1_0,pressure,humidity,battery,lux,dB,mslPressure,run_time
1699462800,2023-11-08T17:00:00+0000,9.1666666666667,9.7166666666667,10.94454651438,44.606387315659,2,3,4.3333333333333,4.6666666666667,2.3333333333333,993.9,103.55,3970,0,61.5,993.9,356400
1699466400,2023-11-08T18:00:00+0000,8.86,9.4,11.533260030437,42.947774514247,2,3,3.5,4,2,993.6,109.3,3970,0,61,993.6,360000
1699470000,2023-11-08T19:00:00+0000,8.5166666666667,8.9833333333333,11.1782453392,41.820045468445,2,3,2.6666666666667,2.6666666666667,2.3333333333333,993.5,117.15,3970,0,62,993.5,363600
1699473600,2023-11-08T20:00:00+0000,7.6166666666667,8.0333333333333,10.865212834572,38.530832054515,2,3,1,1,1,993.3,130.4,3970,0,63.5,993.3,367200
1699477200,2023-11-08T21:00:00+0000,5.75,6.0833333333333,12.082117412374,30.483125044304,2,3,0.33333333333333,0.33333333333333,0.33333333333333,992.8,145.1,3970,0,63,992.8,370800
1699480800,2023-11-08T22:00:00+0000,5.5666666666667,6.1666666666667,13.968651064518,28.117501700414,2,3,0,0,0,992.45,152.35,3970,0,61.5,992.45,374400
1699484400,2023-11-08T23:00:00+0000,5.74,6.36,13.621449412257,28.849516746201,2,3,0,0,0,991.8,146.5,3970,0,61,991.8,378000
1699488000,2023-11-09T00:00:00+0000,5.7833333333333,6.45,13.725471834828,28.765019892757,2,3,0,0,0,991.05,136.85,3970,0,57,991.05,381600
1699491600,2023-11-09T01:00:00+0000,5.7,6.3666666666667,13.200648479408,28.695156876974,2,3,0,0,0,990.45,134.8,3970,0,54.5,990.45,385200
1699495200,2023-11-09T02:00:00+0000,6,6.75,13.527368865524,29.618469801648,2,3,0,0,0,989.65,130.85,3970,0,53,989.65,388800
1699498800,2023-11-09T03:00:00+0000,6.25,6.9166666666667,12.808959820129,30.913348899012,2,3,0,0,0,988.8,124.55,3970,0,52,988.8,392400
1699502400,2023-11-09T04:00:00+0000,5.76,6.36,12.48527172674,29.046705441904,2,3,0,0,0,987.7,127.25,3970,0,47,987.7,396000
1699506000,2023-11-09T05:00:00+0000,5.2666666666667,5.8666666666667,12.905685092092,26.971790198085,2,3,0,0,0,987.05,129.85,3955,0,49,987.05,399600
1699509600,2023-11-09T06:00:00+0000,4.85,5.5,10.488203349087,34.078528092594,2,3,0,0,0,986.5,132.1,3955,0,54,986.5,403200
1699513200,2023-11-09T07:00:00+0000,4.9666666666667,5.5666666666667,10.414876536689,34.398193288544,1.8,3,0,0,0,985.75,130.35,3955,0,62,985.75,406800
1699516800,2023-11-09T08:00:00+0000,4.95,5.5833333333333,10.35651974527,34.346018145828,1.8,2.6,0,0,0,985.35,128.9,3955,0,63,985.35,410400
1699520400,2023-11-09T09:00:00+0000,5.08,5.8,10.336756112512,34.705966370574,2.25,3,0,0,0,984.7,127.85,3955,0,63,984.7,414000
1699524000,2023-11-09T10:00:00+0000,5.8333333333333,6.6,10.302478567717,36.975363938047,2.2,3,0,0,0,984.05,121.8,3955,2.5,61.5,984.05,417600
1699527600,2023-11-09T11:00:00+0000,7.1333333333333,7.9166666666667,10.34747385292,40.930745905378,2,3,0,0,0,983.45,114.15,3955,0,61.5,983.45,421200
1699531200,2023-11-09T12:00:00+0000,8.15,8.8666666666667,10.485559243572,43.521560654852,2,3,0,0,0,982.7,113.1,3955,5,63,982.7,
1699534800,2023-11-09T13:00:00+0000,8.3166666666667,9,10.679770286209,43.668129873906,2,3,0,0,0,982.1,114.4,3955,0,63,982.1,424800
1699538400,2023-11-09T14:00:00+0000,8.32,8.86,10.719105469321,43.454627972682,2,3,0,0,0,981.95,117.7,3955,2.5,64,981.95,428400
1699542000,2023-11-09T15:00:00+0000,8.15,8.7666666666667,10.711378587129,42.838373028784,2,2.6,0,0,0,982.35,121.7,3955,0,64.5,982.35,432000
1699545600,2023-11-09T16:00:00+0000,7.9333333333333,8.5333333333333,10.666497547021,42.244757136835,1.8,3,0.66666666666667,0.66666666666667,0.66666666666667,983.05,122.75,3955,0,63.5,983.05,435600
1699549200,2023-11-09T17:00:00+0000,7.6,8.1666666666667,10.701056871759,41.532025201917,2,3,6.3333333333333,6.3333333333333,5,983.5,129.65,3955,0,64,983.5,439200
1699552800,2023-11-09T18:00:00+0000,7.3833333333333,7.9833333333333,10.642038241614,40.981908814437,2,3,2,2,2,984.05,128.35,3955,0,63,984.05,442800
1699556400,2023-11-09T19:00:00+0000,6.92,7.54,10.646230069035,39.747502279173,2,3,0.66666666666667,0.66666666666667,0.66666666666667,984.5,132.25,3955,0,62,984.5,446400
1699560000,2023-11-09T20:00:00+0000,6.6666666666667,7.2666666666667,10.60639236999,38.940003644863,2,3,1.6666666666667,1.6666666666667,1.6666666666667,984.7,138.7,3955,0,62.5,984.7,450000
1699563600,2023-11-09T21:00:00+0000,6.6833333333333,7.35,10.601321054758,38.990107238957,2,3,0,0,0,984.7,144.6,3947.5,0,62,984.7,453600
1699567200,2023-11-09T22:00:00+0000,6.65,7.3,10.607642714942,38.690446228823,2,3,0,0,0,984.6,149.5,3940,0,62,984.6,457200
1699570800,2023-11-09T23:00:00+0000,6.62,7.24,10.625635733409,38.956160430012,2,3,0,0,0,984.45,151.4,3940,0,60,984.45,460800
1699574400,2023-11-10T00:00:00+0000,6.4666666666667,7.1,10.621014412384,38.800578275796,2,3,0,0,0,984,150.6,3940,0,57,984,464400
1699578000,2023-11-10T01:00:00+0000,6.2166666666667,6.85,10.614933279841,38.315251842823,2,3,0,0,0,983.45,153.65,3940,0,55.5,983.45,468000
1699581600,2023-11-10T02:00:00+0000,6.6833333333333,7.45,10.538657142163,39.435605343579,2,3,0,0,0,983.3,151.6,3940,0,55,983.3,471600
1699585200,2023-11-10T03:00:00+0000,6.4666666666667,7.05,10.687499295259,39.132737846566,2,3,0,0,0,983.6,158.4,3940,0,55,983.6,475200
1699588800,2023-11-10T04:00:00+0000,6.34,6.94,10.687449491193,38.625663888701,2,3,0,0,0,984.4,162.75,3940,0,47.5,984.4,478800
1699592400,2023-11-10T05:00:00+0000,6.1333333333333,6.7333333333333,10.80852195684,39.555431968915,2,3,3.3333333333333,3.3333333333333,3.3333333333333,985.7,164.05,3940,0,50,985.7,482400
1699596000,2023-11-10T06:00:00+0000,5.7666666666667,6.4166666666667,10.558868925853,44.286270570938,2.2,3,1.6666666666667,1.6666666666667,1.6666666666667,987.75,162.6,3940,0,54,987.75,486000
1699599600,2023-11-10T07:00:00+0000,5.5166666666667,6.1833333333333,10.439277064582,44.502490407661,2,3,6.6666666666667,6.6666666666667,6.6666666666667,990.05,160.95,3940,0,64,990.05,489600
1699603200,2023-11-10T08:00:00+0000,5.2166666666667,5.7833333333333,10.364146816609,45.830741675369,1.8,2.6,10.5,10.5,9.5,991.8,159.15,3940,0,63.5,991.8,493200
1699606800,2023-11-10T09:00:00+0000,4.7,5.3,11.307639357878,42.366733603025,1.8,3,6.6666666666667,6.6666666666667,5.6666666666667,993.45,162.15,3940,0,63,993.45,496800
1699610400,2023-11-10T10:00:00+0000,5.0666666666667,5.8,11.071783984157,40.183576294058,2,3,7.6666666666667,7.6666666666667,7.6666666666667,994.6,158.75,3940,0,62,994.6,500400
1699614000,2023-11-10T11:00:00+0000,6.2833333333333,7.15,10.120132318756,46.164237903675,2,3,2.3333333333333,2.3333333333333,2.3333333333333,995.35,148.35,3940,0,62.5,995.35,504000
1699617600,2023-11-10T12:00:00+0000,7.6666666666667,8.5333333333333,9.9431724956705,50.872624612702,2,2.6,0,0,0,996.2,139.25,3940,2.5,62.5,996.2,507600
1699621200,2023-11-10T13:00:00+0000,9.0166666666667,9.8,9.9630823522412,54.141587777416,1.8,3,0,0,0,996.75,131.65,3940,0,63.5,996.75,511200
1699624800,2023-11-10T14:00:00+0000,9.68,10.5,10.006600379955,55.659318252961,2,3,0,0,0,997.2,126.25,3940,0,64,997.2,514800
1699628400,2023-11-10T15:00:00+0000,10.166666666667,10.85,10.192237634964,61.099916298156,2,2.6,0,0,0,997.5,116.85,3925,2.5,63,997.5,518400
1699632000,2023-11-10T16:00:00+0000,9.4333333333333,9.9,10.586637133435,58.170581293217,2,3,5,5,4,997.9,126.4,3925,0,63.5,997.9,522000
1699635600,2023-11-10T17:00:00+0000,8.25,8.7833333333333,10.547373980823,50.498297911757,2,3,0,0,0,998.1,138.3,3925,0,61,998.1,
1699639200,2023-11-10T18:00:00+0000,7.6666666666667,8.2666666666667,10.43090320895,47.125073013471,2,3,1,1,1,998.5,147.05,3925,0,63,998.5,525600
1699642800,2023-11-10T19:00:00+0000,7.84,8.5,10.260116531265,45.29668492745,2,3,1.6666666666667,1.6666666666667,1.6666666666667,999.2,148.5,3925,0,63,999.2,529200
1699646400,2023-11-10T20:00:00+0000,7.7666666666667,8.35,10.399195888631,45.903790424462,2,3,0,0,0,1000,153,3925,0,62.5,1000,532800
1699650000,2023-11-10T21:00:00+0000,7.2333333333333,7.7666666666667,10.656916476232,46.499442889193,2,3,6,6,6,1000.95,159.5,3925,0,61.5,1000.95,536400
1699653600,2023-11-10T22:00:00+0000,6.5,6.9833333333333,11.085505967479,45.429718596649,2,3,7.3333333333333,7.3333333333333,7.3333333333333,1001.75,161.4,3925,0,61,1001.75,540000
1699657200,2023-11-10T23:00:00+0000,5.5833333333333,6.1166666666667,11.129848904748,44.247996025637,2,3,2.3333333333333,2.3333333333333,2.3333333333333,1002.2,160.95,3925,0,61.5,1002.2,543600
1699660800,2023-11-11T00:00:00+0000,4.96,5.52,11.06946141918,41.444954483668,2,3,17.333333333333,17.333333333333,16.333333333333,1002.7,163.1,3925,0,58.5,1002.7,547200
1699664400,2023-11-11T01:00:00+0000,4.4,5,11.429694660081,38.857765836364,2.2,3,5.6666666666667,5.6666666666667,5.6666666666667,1003.25,164.5,3925,0,57,1003.25,550800
1699668000,2023-11-11T02:00:00+0000,4.0833333333333,4.6833333333333,12.639531552267,36.350491282757,2,3,2,2,2,1003.8,165.7,3925,0,56,1003.8,554400
1699671600,2023-11-11T03:00:00+0000,4.1166666666667,4.8333333333333,12.483829414933,33.699473177436,2,3,9,9,7.6666666666667,1004.05,166.65,3925,0,54.5,1004.05,558000
1699675200,2023-11-11T04:00:00+0000,4.12,4.78,12.07849328355,33.29147811666,2,3,17,17,12.5,1003.95,167.25,3925,0,52.5,1003.95,561600
1699678800,2023-11-11T05:00:00+0000,3.75,4.3333333333333,11.923965038407,37.733024259344,2.4,3,9.6666666666667,9.6666666666667,8.6666666666667,1004.1,167.2,3925,0,50,1004.1,565200
1699682400,2023-11-11T06:00:00+0000,3.4,4.0833333333333,10.888043555666,35.192516675834,2.4,3,4.3333333333333,4.3333333333333,4.3333333333333,1003.75,167.65,3925,0,55,1003.75,568800
1699686000,2023-11-11T07:00:00+0000,2.9833333333333,3.5333333333333,10.879032799346,33.932740684879,2,3,1,1,1,1003.7,166.9,3925,0,55,1003.7,572400
1699689600,2023-11-11T08:00:00+0000,2.9333333333333,3.65,10.098825207653,34.301769618567,2,3,1.3333333333333,1.3333333333333,1.3333333333333,1004.05,167.4,3925,0,58,1004.05,576000
1699693200,2023-11-11T09:00:00+0000,2.7,3.34,10.70309590664,33.790271228594,2,3,9.6666666666667,9.6666666666667,9.6666666666667,1004.35,167.1,3925,5,60,1004.35,579600
1699696800,2023-11-11T10:00:00+0000,3.2666666666667,4.0833333333333,10.830602004845,34.647793985037,2,3,11.666666666667,11.666666666667,10,1004.5,167.75,3910,0,60.5,1004.5,583200
1699700400,2023-11-11T11:00:00+0000,4.5833333333333,5.4,10.040856476518,38.801656453571,2,3,1.3333333333333,1.3333333333333,1.3333333333333,1004.15,165.55,3910,0,61,1004.15,586800
1699704000,2023-11-11T12:00:00+0000,5.5,6.3166666666667,8.9608981888886,43.109747932126,2,3,0.33333333333333,0.33333333333333,0.33333333333333,1004.1,157.25,3910,0,61,1004.1,590400
1699707600,2023-11-11T13:00:00+0000,6.05,6.8833333333333,9.0755198300069,44.788076860808,2,3,4,4,4,1003.2,152.55,3910,5,61,1003.2,594000
1699711200,2023-11-11T14:00:00+0000,6.94,7.68,9.4266180234132,46.520830651767,2,3,2.6666666666667,2.6666666666667,2.6666666666667,1002.3,147.85,3910,0,60.5,1002.3,597600
1699714800,2023-11-11T15:00:00+0000,6.8333333333333,7.4333333333333,9.6874273833451,45.900490555119,2.2,3,4.3333333333333,4.3333333333333,4.3333333333333,1001.45,148.6,3910,0,62,1001.45,601200
1699718400,2023-11-11T16:00:00+0000,6.6333333333333,7.1166666666667,9.5416871966681,45.096091270271,2.2,3,13.333333333333,13.333333333333,12.666666666667,1000.8,152.1,3910,0,61,1000.8,604800
1699722000,2023-11-11T17:00:00+0000,6.2333333333333,6.7166666666667,9.3427426491114,43.831187791131,2,3,10.333333333333,10.333333333333,10.333333333333,999.7,156.9,3910,0,61.5,999.7,608400
1699725600,2023-11-11T18:00:00+0000,6,6.4333333333333,9.3486995155437,42.875211916553,2,3,20,20.333333333333,17,999.05,160.35,3910,0,65,999.05,612000
1699729200,2023-11-11T19:00:00+0000,6.98,7.62,9.3647513718135,44.648142353807,2,3,6.6666666666667,6.6666666666667,6.6666666666667,998.9,162.1,3910,0,61.5,998.9,615600
1699732800,2023-11-11T20:00:00+0000,7.4666666666667,8.1,9.2377347400949,45.973678097805,2,3,20,20.333333333333,14.666666666667,997.95,153.25,3910,0,61,997.95,619200
1699736400,2023-11-11T21:00:00+0000,8.7,9.4,9.3621649744942,49.23873752534,2,3,0,0,0,997.3,138.9,3910,0,62,997.3,622800
1699740000,2023-11-11T22:00:00+0000,9.1333333333333,9.75,9.8695563698251,50.025144208875,2,3,0,0,0,996.8,134.5,3910,0,59,996.8,
1699743600,2023-11-11T23:00:00+0000,8.8166666666667,9.2666666666667,10.045599550447,49.854888312443,1.8,3,0,0,0,996.35,133.7,3910,0,60,996.35,626400
1699747200,2023-11-12T00:00:00+0000,8.62,9.08,9.75336484267,49.029456316591,2.2,3,0,0,0,995.8,134.05,3910,0,61.5,995.8,630000
1699750800,2023-11-12T01:00:00+0000,8.5,9.0666666666667,9.5776947926431,48.418498663078,2,3,0,0,0,995.45,132.05,3902.5,0,60,995.45,633600
1699754400,2023-11-12T02:00:00+0000,8.55,9.1333333333333,9.6302919184756,48.147505384,2,3,0,0,0,995,129.85,3895,0,57.5,995,637200
1699758000,2023-11-12T03:00:00+0000,8.6,9.1833333333333,9.6499310789556,47.918755834453,2,3,0,0,0,994.3,131.15,3895,0,53.5,994.3,640800
1699761600,2023-11-12T04:00:00+0000,8.6666666666667,9.2833333333333,9.6013273971931,47.939261296924,2,3,0,0,0,993.7,133.45,3895,0,55,993.7,644400
1699765200,2023-11-12T05:00:00+0000,8.92,9.62,9.7247938186836,48.640263933649,2,3,0,0,0,993.05,135.05,3895,0,52.5,993.05,648000
1699768800,2023-11-12T06:00:00+0000,9.1,9.7666666666667,9.7907970266992,49.9639082219,2,2.6,0,0,0,992.4,139.7,3895,0,51,992.4,651600
1699772400,2023-11-12T07:00:00+0000,8.6833333333333,9.2166666666667,10.022257146655,48.291759951447,2,3,0,0,0,992.1,149.45,3895,0,53.5,992.1,655200
1699776000,2023-11-12T08:00:00+0000,8.1833333333333,8.7833333333333,10.162965500591,47.814762299274,2.2,3,0,0,0,991.9,160,3895,0,58.5,991.9,658800
1699779600,2023-11-12T09:00:00+0000,8.06,8.7,10.304634162911,47.742415768394,2.25,3,0,0,0,991.5,164.5,3895,0,57.5,991.5,662400
1699783200,2023-11-12T10:00:00+0000,8.2833333333333,9,10.386423769738,48.803467610582,2,3,0,0,0,991.05,167.6,3895,2.5,59.5,991.05,666000
1699786800,2023-11-12T11:00:00+0000,8.9833333333333,9.8,10.251911583946,54.811226913478,1.8,3,0,0,0,990.45,170.45,3895,0,60.5,990.45,669600
1699790400,2023-11-12T12:00:00+0000,9.7333333333333,10.516666666667,9.9664093580136,53.81826917913,2,3,1,1,1,990.7,172.6,3895,0,61,990.7,673200
1699794000,2023-11-12T13:00:00+0000,11.016666666667,11.983333333333,9.4577074356661,53.919291278372,2,3,0,0,0,990.9,162.9,3895,2.5,61,990.9,676800
1699797600,2023-11-12T14:00:00+0000,12.02,12.92,9.1440277839786,54.033891951748,2,3,0,0,0,991.05,148.45,3895,2.5,64,991.05,680400
1699801200,2023-11-12T15:00:00+0000,12.083333333333,12.766666666667,9.2115788541481,54.932870654354,2,3,2.6666666666667,2.6666666666667,2.6666666666667,991.15,142.6,3895,0,63,991.15,684000
1699804800,2023-11-12T16:00:00+0000,11.716666666667,12.383333333333,9.2496899443231,55.105031321225,2.2,3,0,0,0,991.45,136.05,3895,0,62,991.45,687600
1699808400,2023-11-12T17:00:00+0000,10.733333333333,11.183333333333,9.5320642390157,52.134886618874,2,3,1.3333333333333,1.3333333333333,1.3333333333333,992.1,131.25,3895,0,61.5,992.1,691200
1699812000,2023-11-12T18:00:00+0000,9.44,9.72,9.7825492840499,49.405892745984,2.2,3,13.5,13.5,12,992.55,147.55,3895,0,61,992.55,694800
1699815600,2023-11-12T19:00:00+0000,8.9833333333333,9.3666666666667,9.7993556137505,49.237149508098,2,3,21.333333333333,21.333333333333,17.666666666667,992.75,155.3,3880,0,63,992.75,698400
1699819200,2023-11-12T20:00:00+0000,9.0833333333333,9.6166666666667,9.7546441028983,50.281123992689,2,3,3.3333333333333,3.3333333333333,3.3333333333333,993,154.4,3880,0,62.5,993,702000
1699822800,2023-11-12T21:00:00+0000,9.3333333333333,9.8666666666667,9.6332099678353,50.76576255062,2,3,2.6666666666667,2.6666666666667,2.6666666666667,992.65,150.8,3880,0,61.5,992.65,705600
1699826400,2023-11-12T22:00:00+0000,9.85,10.45,9.4373958320793,52.519001273278,2,3,2.3333333333333,2.3333333333333,2.3333333333333,991.95,145.8,3880,0,61,991.95,709200
1699830000,2023-11-12T23:00:00+0000,9.88,10.44,9.514431280231,52.042146187247,2,3,9,9,8.6666666666667,990.8,147.35,3880,0,59.5,990.8,712800
1699833600,2023-11-13T00:00:00+0000,10.233333333333,10.95,9.3404414021748,53.968173838865,2.2,3,2.6666666666667,2.6666666666667,2.6666666666667,989.45,152.3,3880,0,56.5,989.45,720000
1699837200,2023-11-13T01:00:00+0000,10.65,11.216666666667,9.4201329781759,54.45853776467,2,3,0,0,0,987.95,157.3,3880,0,54.5,987.95,723600
1699840800,2023-11-13T02:00:00+0000,10.833333333333,11.433333333333,9.4655503070255,54.752815992558,2,3,0,0,0,986.2,160.7,3880,0,52,986.2,
1699844400,2023-11-13T03:00:00+0000,10.466666666667,11.033333333333,9.6712285768049,57.073149598681,2.2,3,0,0,0,984.1,165.5,3880,0,50,984.1,727200
1699848000,2023-11-13T04:00:00+0000,10.86,11.54,9.5752224547838,60.576179691177,2,3,0,0,0,980.05,170.5,3880,0,50.5,980.05,730800
1699851600,2023-11-13T05:00:00+0000,11.283333333333,12.05,9.5935650673765,61.406300622415,2,3,0,0,0,975.8,174,3880,0,52,975.8,734400
1699855200,2023-11-13T06:00:00+0000,12.366666666667,13.166666666667,8.4222743409086,58.254775567162,2.4,3,0,0,0,974.25,158.6,3880,0,53,974.25,738000
1699858800,2023-11-13T07:00:00+0000,10.183333333333,10.716666666667,9.1323347814859,49.461712421818,2,3,0,0,0,975.55,143.7,3880,0,66,975.55,741600
1699862400,2023-11-13T08:00:00+0000,9.3,9.8166666666667,9.7247076302296,48.884040833745,2,3,0,0,0,976.3,152.45,3880,0,69,976.3,745200
1699866000,2023-11-13T09:00:00+0000,9.04,9.74,10.353023672381,49.005265916439,1.75,3,0,0,0,977.65,151.55,3880,0,71.5,977.65,748800
1699869600,2023-11-13T10:00:00+0000,9.7333333333333,10.516666666667,10.425789688064,50.638315184232,2.2,3,0,0,0,979,138.15,3880,2.5,69.5,979,752400
1699873200,2023-11-13T11:00:00+0000,10.566666666667,11.35,10.218471615465,52.65657620873,2.2,3,0,0,0,980.35,125.15,3880,2.5,71.5,980.35,756000
1699876800,2023-11-13T12:00:00+0000,11.2,11.916666666667,9.7353562868654,53.875883042284,2.2,3,0,0,0,982.45,121.6,3880,5,72.5,982.45,759600
1699880400,2023-11-13T13:00:00+0000,11.84,12.54,9.3065863107382,56.733273348507,2.25,3,0.5,0.5,0.5,984.1,110.25,3872.5,2.5,71.5,984.1,763200
1699884000,2023-11-13T14:00:00+0000,12.1,12.75,9.1164978598488,58.433709975628,2,3,1,1.6666666666667,0.66666666666667,985.55,103.7,3865,0,73,985.55,766800
1699887600,2023-11-13T15:00:00+0000,11.766666666667,12.333333333333,9.088492999887,58.234672448201,2,3,0.66666666666667,1,0.66666666666667,987.2,126.55,3865,0,69,987.2,770400
1699891200,2023-11-13T16:00:00+0000,11.733333333333,12.383333333333,9.3339909224682,58.339802938437,2,3,1.3333333333333,1.3333333333333,1.3333333333333,987.9,121.5,3865,0,66,987.9,774000
1699894800,2023-11-13T17:00:00+0000,11.366666666667,11.933333333333,9.2550538850014,56.969642865852,2,3,1.6666666666667,1.6666666666667,1.3333333333333,988.55,127,3865,0,66,988.55,777600
1699898400,2023-11-13T18:00:00+0000,10.92,11.54,9.5611723701237,55.617838767903,2,3,5,5,4,989.2,136.55,3865,0,65.5,989.2,781200
1699902000,2023-11-13T19:00:00+0000,10.866666666667,11.483333333333,9.6172000047124,55.172796619642,2,3,2,2,1.6666666666667,990.3,139.05,3865,0,63.5,990.3,784800
1699905600,2023-11-13T20:00:00+0000,10.5,11.166666666667,9.7132178459048,53.896242456818,2,3,1.6666666666667,1.6666666666667,1.6666666666667,991.25,142.25,3865,0,61.5,991.25,788400
1699909200,2023-11-13T21:00:00+0000,10.45,11.05,9.7567668108677,53.628213167307,2.2,3,0.33333333333333,0.33333333333333,0.33333333333333,991.6,145.1,3865,0,62,991.6,792000
1699912800,2023-11-13T22:00:00+0000,10.16,10.72,9.7210190556615,52.812007768715,2,3,0,0,0,991.55,145.6,3865,0,59,991.55,795600
1699916400,2023-11-13T23:00:00+0000,10.066666666667,10.766666666667,9.947265794528,52.52532789652,2,3,0,0,0,991.85,144.65,3865,0,57,991.85,799200
1699920000,2023-11-14T00:00:00+0000,10.016666666667,10.716666666667,9.9067752981263,52.16561310805,2,3,0,0,0,992.1,143.7,3865,0,53.5,992.1,802800
1699923600,2023-11-14T01:00:00+0000,10.383333333333,11.1,9.8008255205908,52.931555456822,2,3,0,0,0,992.2,141.15,3865,0,53.5,992.2,806400
1699927200,2023-11-14T02:00:00+0000,10.216666666667,10.85,9.7218835068281,52.404062237239,2,3,0.33333333333333,0.33333333333333,0.33333333333333,992.05,142.4,3865,0,50,992.05,810000
1699930800,2023-11-14T03:00:00+0000,10.14,10.72,9.7647200732007,51.980035533778,2,3,0,0,0,992.05,140.5,3865,0,46.5,992.05,813600
1699934400,2023-11-14T04:00:00+0000,10.116666666667,10.766666666667,9.8280813143369,51.925161782284,2,3,0,0,0,991.95,140.45,3865,0,44,991.95,817200
1699938000,2023-11-14T05:00:00+0000,9.8666666666667,10.483333333333,9.4798276139785,51.876242045871,2,3,0,0,0,992.05,144.3,3865,0,48,992.05,820800
1699941600,2023-11-14T06:00:00+0000,9.55,10.166666666667,8.8574148033756,54.335242114958,2,3,0,0,0,992.2,145.1,3865,0,53,992.2,
1699945200,2023-11-14T07:00:00+0000,9.4166666666667,10.1,9.50076849308,53.350599009112,2,3,0,0,0,992.2,143.3,3865,0,60,992.2,824400
1699948800,2023-11-14T08:00:00+0000,10,10.74,9.3956326071742,55.428229197914,2,3,0,0,0,992.5,141.5,3857.5,0,63,992.5,828000
1699952400,2023-11-14T09:00:00+0000,9.95,10.616666666667,8.4936351403535,55.756961324926,2,3,0,0,0,993.05,141.1,3850,0,64,993.05,831600
1699956000,2023-11-14T10:00:00+0000,9.9166666666667,10.6,8.7676202150351,55.520410780585,2,3,0,0,0,993.65,143.45,3857.5,0,63.5,993.65,835200
1699959600,2023-11-14T11:00:00+0000,10.483333333333,11.25,8.6641747964431,57.666074505324,2,3,0,0,0,994.5,141.9,3865,2.5,62.5,994.5,838800
1699963200,2023-11-14T12:00:00+0000,11.466666666667,12.15,7.1844035019198,61.803900398798,2,3,0,0,0,995.25,132.35,3865,2.5,63,995.25,842400
1699966800,2023-11-14T13:00:00+0000,12,12.74,6.6876741051268,63.061923798729,2,3,0,0,0,995.9,119.5,3872.5,5,64,995.9,846000
1699970400,2023-11-14T14:00:00+0000,12.516666666667,13.183333333333,5.2869880449244,66.2083420209,1.8,3,0,0,0,996.7,113.2,3880,0,65,996.7,849600
1699974000,2023-11-14T15:00:00+0000,12.1,12.683333333333,4.9122065697187,66.143656277996,2,3,2,2,1.6666666666667,997.6,118.3,3887.5,0,64,997.6,853200
1699977600,2023-11-14T16:00:00+0000,11.666666666667,12.216666666667,5.5049496028599,64.696756332792,2,3,0,0,0,998.5,126.95,3895,0,63,998.5,856800
1699981200,2023-11-14T17:00:00+0000,11.04,11.62,6.4062940088642,61.931006866342,2,3,3.5,3.5,3.5,999.65,134.3,3895,0,64,999.65,860400
1699984800,2023-11-14T18:00:00+0000,10.4,10.95,7.234302150414,58.890407518133,2,3,0,0,0,1000.6,140.75,3895,0,62,1000.6,0
1699988400,2023-11-14T19:00:00+0000,9.9333333333333,10.533333333333,8.245573625516,56.409046407323,2,3,0,0,0,1001.45,141.75,3887.5,0,63,1001.45,3600
1699992000,2023-11-14T20:00:00+0000,9.5166666666667,10.116666666667,8.6243133108808,54.592750876594,2,3,0,0,0,1002.1,143.6,3880,0,65,1002.1,7200
1699995600,2023-11-14T21:00:00+0000,9.1666666666667,9.8333333333333,9.1730605564825,52.953461568395,2,3,0,0,0,1002.85,144.8,3880,0,63.5,1002.85,10800
1699999200,2023-11-14T22:00:00+0000,9.14,9.8,9.2718747956084,52.678764226596,2,3,0,0,0,1003.8,144.55,3880,0,61.5,1003.8,14400
1700002800,2023-11-14T23:00:00+0000,8.95,9.5166666666667,9.1732366483006,51.788162568766,1.8,3,0,0,0,1004.4,144.8,3880,0,61.5,1004.4,18000
1700006400,2023-11-15T00:00:00+0000,8.4333333333333,9.0166666666667,9.7317798768467,49.485490533476,2,3,0,0,0,1005.05,147.25,3880,0,56,1005.05,21600
1700010000,2023-11-15T01:00:00+0000,8.0666666666667,8.7166666666667,10.373682736926,47.663035349808,2,3,0,0,0,1005.8,148.05,3880,0,56.5,1005.8,25200
1700013600,2023-11-15T02:00:00+0000,7.7666666666667,8.4333333333333,10.749593492006,46.139929688112,2,3,0,0,0,1006.4,145.15,3880,0,54,1006.4,28800
1700017200,2023-11-15T03:00:00+0000,7.36,7.98,11.284752689147,44.390976036597,2,3,0,0,0,1006.85,145.95,3880,0,54.5,1006.85,32400
1700020800,2023-11-15T04:00:00+0000,7.4333333333333,8.1666666666667,11.842597677198,44.253827783485,2,3,0,0,0,1007.45,140.8,3880,0,53.5,1007.45,36000
1700024400,2023-11-15T05:00:00+0000,7.4,8.0166666666667,11.360692027911,44.191951694229,2,3,0,0,0,1007.9,136.15,3880,0,55,1007.9,39600
1700028000,2023-11-15T06:00:00+0000,6.9,7.5833333333333,11.800923140447,42.620400131055,2,3,0,0,0,1008.7,138.05,3880,0,59.5,1008.7,43200
1700031600,2023-11-15T07:00:00+0000,6.6,7.24,12.382199978837,41.192795604189,2,3,0,0,0,1009.35,138.7,3880,0,65.5,1009.35,46800
1700035200,2023-11-15T08:00:00+0000,6.5833333333333,7.2333333333333,12.617055240421,41.032969125037,2,3,0,0,0,1010.05,139.6,3880,0,64,1010.05,50400
1700038800,2023-11-15T09:00:00+0000,6.5666666666667,7.2666666666667,12.835331289481,41.057874979707,2,3,0,0,0,1010.75,139.35,3880,0,63.5,1010.75,54000
