timestamp,date,lqi,nbFrames,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0,CO2,temperature_int,temperature,NO2,O3
1699459200,2023-11-08T16:00:00+0000,3,3,995.55,111,3865,0,50.5,813600,995.55,0.33333333333333,1,0.33333333333333,433.33333333333,9.6,10.116666666667,11.850662950807,43.193567237744
1699462800,2023-11-08T17:00:00+0000,3,3,995.05,115.8,3865,0,52,817200,995.05,0.66666666666667,0.66666666666667,0.66666666666667,436.66666666667,9.1833333333333,9.7166666666667,12.070360819223,41.628327774347
1699466400,2023-11-08T18:00:00+0000,3,3,994.75,122.5,3865,0,50.5,820800,994.75,0.33333333333333,0.33333333333333,0.33333333333333,420,8.8666666666667,9.4,12.243733667533,40.467781153598
1699470000,2023-11-08T19:00:00+0000,3,3,994.6,130.95,3865,0,50,824400,994.6,0,0,0,425,8.52,9,12.629832969057,39.058304216545
1699473600,2023-11-08T20:00:00+0000,3,3,994.5,139.55,3865,0,51.5,828000,994.5,0,0,0,426.66666666667,7.8,8.2333333333333,13.761625814617,35.6493925336
1699477200,2023-11-08T21:00:00+0000,3,3,993.85,156,3865,0,48.5,831600,993.85,1.3333333333333,1.3333333333333,1.3333333333333,423.33333333333,5.85,6.25,14.761881805014,28.014978735225
1699480800,2023-11-08T22:00:00+0000,3,3,993.35,159.4,3865,0,46.5,835200,993.35,0,0,0,410,5.8333333333333,6.3666666666667,13.851328134281,29.300198647888
1699484400,2023-11-08T23:00:00+0000,2.6,3,992.65,154.05,3865,0,45,838800,992.65,0,0,0,413.33333333333,5.9666666666667,6.4333333333333,14.161325560414,29.787304964346
1699488000,2023-11-09T00:00:00+0000,3,3,992,146.4,3865,0,45,842400,992,0,0,0,413.33333333333,6.0333333333333,6.5166666666667,14.014189444214,30.216899618283
1699491600,2023-11-09T01:00:00+0000,2.8,3,991.4,145.9,3865,0,46.5,846000,991.4,0,0,0,400,5.9166666666667,6.4333333333333,14.122812916984,29.720625712713
1699495200,2023-11-09T02:00:00+0000,2.8,3,990.55,142.15,3850,0,45,849600,990.55,0,0,0,400,6.15,6.7166666666667,13.697779442448,30.953689980624
1699498800,2023-11-09T03:00:00+0000,2.25,3,989.6,137.75,3850,0,48,853200,989.6,0,0,0,403.33333333333,6.4,6.92,13.89327957167,31.647759242286
1699502400,2023-11-09T04:00:00+0000,2.6,3,988.7,141.8,3850,0,41.5,856800,988.7,0,0,0,396.66666666667,5.8833333333333,6.35,14.534492977215,29.052881893431
1699506000,2023-11-09T05:00:00+0000,2.6,3,988.1,143.95,3850,0,41.5,860400,988.1,0,0,0,390,5.35,5.7833333333333,14.797468024829,26.812499203103
1699509600,2023-11-09T06:00:00+0000,2.4,3,987.6,144.2,3850,0,42,0,987.6,0,0,0,390,5.0666666666667,5.5333333333333,11.64926140749,31.549978577372
1699513200,2023-11-09T07:00:00+0000,2.8,3,986.85,140.5,3850,0,48.5,3600,986.85,0,0,0,396.66666666667,5.2166666666667,5.7166666666667,10.915567566095,33.23194336887
1699516800,2023-11-09T08:00:00+0000,2.5,3,986.5,140.6,3850,0,50,,986.5,0,0,0,403.33333333333,5.2,5.7,10.910934190549,33.173432021871
1699520400,2023-11-09T09:00:00+0000,2.8,3,986.1,137.45,3850,0,52,7200,986.1,0,0,0,406.66666666667,5.5,6.0833333333333,10.473912953517,34.41896498779
1699524000,2023-11-09T10:00:00+0000,2.8,3,985.4,135.6,3857.5,0,53.5,10800,985.4,0,0,0,405,6.1666666666667,6.8666666666667,10.269504629692,36.441635584938
1699527600,2023-11-09T11:00:00+0000,3,3,984.8,129.3,3865,2.5,50.5,14400,984.8,0,0,0,406.66666666667,7.28,8.04,10.348607020643,39.453124301065
1699531200,2023-11-09T12:00:00+0000,3,3,984,122,3895,5,54.5,18000,984,0,0,0,403.33333333333,8.7333333333333,9.4166666666667,10.196679948705,43.566768453801
1699534800,2023-11-09T13:00:00+0000,3,3,983.1,122.45,3925,5,60,21600,983.1,0,0,0,433.33333333333,9.45,9.6666666666667,10.327136859716,45.258700514386
1699538400,2023-11-09T14:00:00+0000,3,3,983.15,128.6,3932.5,2.5,59.5,25200,983.15,0,0,0,420,8.7833333333333,9.15,12.093957478084,41.568159069403
1699542000,2023-11-09T15:00:00+0000,3,3,983.4,135.2,3940,0,63.5,28800,983.4,0,0,0,403.33333333333,8.2,8.7666666666667,9.2368287290764,42.811008995385
1699545600,2023-11-09T16:00:00+0000,2.8,3,984.05,136.5,3940,0,63.5,32400,984.05,0,0,0,403.33333333333,7.9333333333333,8.55,8.6067373007841,42.807802210995
1699549200,2023-11-09T17:00:00+0000,3,3,984.6,142.9,3940,0,59.5,36000,984.6,0,0,0,403.33333333333,7.5666666666667,8.1333333333333,9.9732184087706,40.551041932234
1699552800,2023-11-09T18:00:00+0000,2.75,3,985.1,142.55,3940,0,57.5,39600,985.1,0,0,0,410,7.36,7.96,10.77938995384,39.284992137291
1699556400,2023-11-09T19:00:00+0000,2.6,3,985.55,145.75,3940,0,54,43200,985.55,0,0,0,413.33333333333,6.95,7.4833333333333,11.201420646095,37.763713290536
1699560000,2023-11-09T20:00:00+0000,2.4,3,985.8,151.3,3940,0,52.5,46800,985.8,0,0,0,396.66666666667,6.65,7.1833333333333,10.854369975962,37.32073465865
1699563600,2023-11-09T21:00:00+0000,2.4,3,985.75,156.45,3932.5,0,50.5,50400,985.75,0,0,0,410,6.7666666666667,7.2833333333333,10.823756887103,37.762556760542
1699567200,2023-11-09T22:00:00+0000,2,3,985.6,160.55,3925,0,48.5,54000,985.6,0,0,0,413.33333333333,6.7333333333333,7.2333333333333,10.59096086423,37.931033828405
1699570800,2023-11-09T23:00:00+0000,2.6,3,985.4,161.85,3925,0,47,57600,985.4,0,0,0,406.66666666667,6.7166666666667,7.2166666666667,10.723883963626,37.763837248432
1699574400,2023-11-10T00:00:00+0000,2.6,3,985.05,161.9,3925,0,44.5,61200,985.05,0,0,0,415,6.5666666666667,7.05,10.881640472376,37.181530445739
1699578000,2023-11-10T01:00:00+0000,2.2,3,984.6,163.55,3925,0,41.5,64800,984.6,0,0,0,420,6.4166666666667,6.9166666666667,10.655385155249,36.973088254174
1699581600,2023-11-10T02:00:00+0000,2.4,3,984.45,164.65,3925,0,40,68400,984.45,0,0,0,426.66666666667,6.9,7.5,10.372269144637,38.626137828085
1699585200,2023-11-10T03:00:00+0000,2.4,3,984.8,170.3,3925,0,37,72000,984.8,0,0,0,416.66666666667,6.65,7.2,11.132921837718,37.168660580739
1699588800,2023-11-10T04:00:00+0000,3,3,985.9,176.05,3925,0,35,75600,985.9,0,0,0,433.33333333333,6.3666666666667,6.9166666666667,10.768724767931,36.676112882287
1699592400,2023-11-10T05:00:00+0000,2.8,3,987.5,177.15,3925,0,38.5,79200,987.5,0,0,0,430,6.0333333333333,6.5166666666667,11.348937680265,35.165930803002
1699596000,2023-11-10T06:00:00+0000,2.8,3,989,177.6,3925,0,41,82800,989,0,0,0,420,5.55,6.0166666666667,11.085349642676,39.292442994164
1699599600,2023-11-10T07:00:00+0000,3,3,990.7,177.15,3925,0,47,86400,990.7,0,0,0,423.33333333333,5.1666666666667,5.7333333333333,10.606615111497,39.699968913318
1699603200,2023-11-10T08:00:00+0000,3,3,992.45,176.55,3925,0,50,90000,992.45,0,0,0,426.66666666667,4.9,5.3666666666667,10.706090112322,39.065509930282
1699606800,2023-11-10T09:00:00+0000,3,3,994.15,176.5,3925,0,53,93600,994.15,0,0,0,426.66666666667,4.52,5.06,10.592393661733,38.746503379111
1699610400,2023-11-10T10:00:00+0000,3,3,995.35,175.4,3925,0,54,97200,995.35,0,0,0,430,4.8666666666667,5.5,9.8365631713772,40.107957582195
1699614000,2023-11-10T11:00:00+0000,2.8,3,996.35,161.25,3940,5,53,100800,996.35,0,0,0,440,7.2,7.95,7.2855841254297,46.304558982556
1699617600,2023-11-10T12:00:00+0000,2.8,3,997.2,144.2,4000,10,56,104400,997.2,0,0,0,443.33333333333,9.4666666666667,9.7,8.6140883661576,47.033691352004
1699621200,2023-11-10T13:00:00+0000,2.6,3,997.65,139.35,3992.5,5,58.5,108000,997.65,0,0,0,476.66666666667,10.6,10.6,9.2732889808631,49.175482359186
1699624800,2023-11-10T14:00:00+0000,3,3,998.05,139.25,3985,2.5,57,111600,998.05,0,0,0,460,10.65,10.933333333333,10.687449640351,50.152461860338
1699628400,2023-11-10T15:00:00+0000,2.8,3,998.5,134.9,3985,0,57.5,115200,998.5,0,0,0,440,10.183333333333,10.716666666667,11.227449332925,49.378101659272
1699632000,2023-11-10T16:00:00+0000,3,3,998.85,137.2,3985,0,58,118800,998.85,0,0,0,455,9.32,9.68,12.499545788844,46.509304421965
1699635600,2023-11-10T17:00:00+0000,2.8,3,999.2,152.05,3985,0,54.5,122400,999.2,0,0,0,440,8.25,8.75,11.692594895843,45.252511928931
1699639200,2023-11-10T18:00:00+0000,3,3,999.85,159.95,3970,0,54.5,126000,999.85,0,0,0,450,7.75,8.2333333333333,10.987993352335,43.976464144057
1699642800,2023-11-10T19:00:00+0000,3,3,1000.35,159.7,3970,0,53,129600,1000.35,0,0,0,453.33333333333,7.8166666666667,8.3833333333333,10.527116519988,43.470679984003
1699646400,2023-11-10T20:00:00+0000,3,3,1001.2,166.35,3970,0,51.5,133200,1001.2,0,0,0,446.66666666667,7.65,8.1833333333333,10.816764009684,42.656960694159
1699650000,2023-11-10T21:00:00+0000,2.8,3,1002.15,172.9,3970,0,49.5,136800,1002.15,0.66666666666667,0.66666666666667,0.66666666666667,453.33333333333,7.0166666666667,7.5,11.113477344991,41.431562591829
1699653600,2023-11-10T22:00:00+0000,2,3,1002.9,174.65,3970,0,49.5,140400,1002.9,0,0,0,440,6.2833333333333,6.7333333333333,11.573623587516,39.991405937875
1699657200,2023-11-10T23:00:00+0000,2.4,3,1003.25,175.35,3970,0,45,144000,1003.25,2,2,2,433.33333333333,5.5333333333333,5.9666666666667,11.328750806845,39.157428638453
1699660800,2023-11-11T00:00:00+0000,2.5,3,1003.75,176.7,3970,0,45,147600,1003.75,10.666666666667,10.666666666667,10.666666666667,423.33333333333,5,5.4,11.241533012945,38.543902738786
1699664400,2023-11-11T01:00:00+0000,2.2,3,1004.3,178.35,3970,0,44.5,151200,1004.3,0,0,0,423.33333333333,4.5333333333333,5,10.819978603441,38.24837073002
1699668000,2023-11-11T02:00:00+0000,2.6,3,1004.8,179.4,3970,0,46,154800,1004.8,0,0,0,433.33333333333,4.2,4.7166666666667,10.469796541685,38.17552806645
1699671600,2023-11-11T03:00:00+0000,2.8,3,1005.05,180.35,3970,0,46,158400,1005.05,0,0,0,423.33333333333,4.2166666666667,4.75,10.299642209563,38.771269209587
1699675200,2023-11-11T04:00:00+0000,3,3,1004.85,181.1,3970,0,46.5,162000,1004.85,0,0,0,413.33333333333,4.15,4.7,10.957527762589,37.93900923344
1699678800,2023-11-11T05:00:00+0000,2.75,3,1005.1,181.6,3970,0,39,,1005.1,0,0,0,426.66666666667,3.8166666666667,4.2833333333333,10.875494308965,37.30183082439
1699682400,2023-11-11T06:00:00+0000,3,3,1004.95,182.15,3970,0,39,165600,1004.95,0,0,0,430,3.45,3.9,9.0508066214555,38.098501870944
1699686000,2023-11-11T07:00:00+0000,3,3,1004.7,182.3,3962.5,0,41,169200,1004.7,0,0,0,440,3.05,3.4833333333333,8.6752789862785,37.752888581835
1699689600,2023-11-11T08:00:00+0000,2.6,3,1005,182.75,3955,0,45,172800,1005,0,0,0,430,3.06,3.52,8.3820158316732,38.292086477261
1699693200,2023-11-11T09:00:00+0000,2.6,3,1005.35,182.5,3955,0,46.5,176400,1005.35,0,0,0,446.66666666667,2.8,3.2166666666667,8.3555224485408,37.760062274227
1699696800,2023-11-11T10:00:00+0000,3,3,1005.4,183.45,3955,0,47.5,180000,1005.4,0.33333333333333,0.33333333333333,0.33333333333333,433.33333333333,3.35,4.0166666666667,7.1879084125584,40.112835381624
1699700400,2023-11-11T11:00:00+0000,2.6,3,1005.15,180.9,3955,2.5,51.5,183600,1005.15,0,0,0,426.66666666667,4.8666666666667,5.4666666666667,7.5940331485029,42.3766220919
1699704000,2023-11-11T12:00:00+0000,2.6,3,1005.05,167.45,3955,0,48.5,187200,1005.05,0,0,0,433.33333333333,5.9333333333333,6.4,8.7960596159946,42.577931033518
1699707600,2023-11-11T13:00:00+0000,2.8,3,1004.2,164.55,3955,2.5,48,190800,1004.2,0,0,0,446.66666666667,6.3833333333333,6.9166666666667,8.4751183667295,43.688491733469
1699711200,2023-11-11T14:00:00+0000,2.6,3,1003.4,158.1,3955,0,48.5,194400,1003.4,1,1,1,443.33333333333,7.2333333333333,7.8,9.0916808957995,44.305389238427
1699714800,2023-11-11T15:00:00+0000,2.5,3,1002.55,158.2,3955,0,48.5,198000,1002.55,7,7,5.3333333333333,450,7.26,7.6,9.8788282346513,43.399336939222
1699718400,2023-11-11T16:00:00+0000,3,3,1001.9,161.2,3955,0,50,201600,1001.9,6.6666666666667,6.6666666666667,6.6666666666667,470,7,7.4333333333333,9.8856908548546,42.884702695245
1699722000,2023-11-11T17:00:00+0000,2.8,3,1000.8,167.5,3955,0,50.5,205200,1000.8,5.6666666666667,5.6666666666667,5.6666666666667,446.66666666667,6.3666666666667,6.9,9.3590864175507,42.42883282333
1699725600,2023-11-11T18:00:00+0000,3,3,1000.2,170.7,3955,0,50,208800,1000.2,10,10,8.3333333333333,476.66666666667,6.5833333333333,7.3,8.3238836721548,44.4096586476
1699729200,2023-11-11T19:00:00+0000,3,3,999.95,159.45,3947.5,0,48,212400,999.95,2.6666666666667,2.6666666666667,2.6666666666667,450,7.95,8.65,8.6585261496686,46.489577975737
1699732800,2023-11-11T20:00:00+0000,3,3,999.1,155.1,3940,0,50,216000,999.1,0.33333333333333,0.33333333333333,0.33333333333333,466.66666666667,8.2666666666667,9,8.9290796733936,46.740071393273
1699736400,2023-11-11T21:00:00+0000,3,3,998.45,145.5,3940,0,49.5,219600,998.45,0,0,0,445,9.1833333333333,9.8833333333333,9.2861513413336,47.727175485093
1699740000,2023-11-11T22:00:00+0000,3,3,997.75,141.5,3940,0,48,223200,997.75,0,0,0,436.66666666667,9.45,10.066666666667,9.9389505296703,47.562300505088
1699743600,2023-11-11T23:00:00+0000,3,3,997.2,141.95,3940,0,46.5,226800,997.2,0,0,0,440,9.2,9.66,10.581442175121,46.892706715294
1699747200,2023-11-12T00:00:00+0000,3,3,996.75,142.35,3940,0,46.5,230400,996.75,0,0,0,420,8.9333333333333,9.4333333333333,10.287340877729,47.15864776964
1699750800,2023-11-12T01:00:00+0000,3,3,996.5,138.5,3940,0,46,234000,996.5,0,0,0,413.33333333333,8.9166666666667,9.4833333333333,10.301152319789,47.513696883697
1699754400,2023-11-12T02:00:00+0000,2.6,3,995.9,138.65,3940,0,47,237600,995.9,0,0,0,423.33333333333,8.9333333333333,9.5333333333333,10.303052038721,47.977610634891
1699758000,2023-11-12T03:00:00+0000,2.8,3,995.4,141.3,3940,0,45,241200,995.4,0,0,0,416.66666666667,8.95,9.5,10.44514365573,48.136338785144
1699761600,2023-11-12T04:00:00+0000,3,3,994.95,142.9,3940,0,46.5,244800,994.95,0,0,0,416.66666666667,8.95,9.5666666666667,10.28682349497,48.253063894763
1699765200,2023-11-12T05:00:00+0000,3,3,994.4,145.65,3940,0,46.5,248400,994.4,0,0,0,420,9.1166666666667,9.7833333333333,10.077404574484,48.565266165636
1699768800,2023-11-12T06:00:00+0000,3,3,993.65,150.75,3940,0,47,252000,993.65,0,0,0,423.33333333333,9.32,9.96,10.094456117026,48.918490626749
1699772400,2023-11-12T07:00:00+0000,3,3,993.3,156.55,3940,0,51,255600,993.3,0,0,0,416.66666666667,8.9166666666667,9.4333333333333,10.413107428463,47.320653680751
1699776000,2023-11-12T08:00:00+0000,3,3,993.05,168.65,3940,0,50.5,259200,993.05,0,0,0,413.33333333333,8.2833333333333,8.8833333333333,10.260923604788,45.820465349245
1699779600,2023-11-12T09:00:00+0000,3,3,992.7,176.85,3940,0,50.5,262800,992.7,0,0,0,413.33333333333,8.15,8.7666666666667,10.311913059967,45.589329419889
1699783200,2023-11-12T10:00:00+0000,3,3,992.3,182.9,3925,0,49.5,266400,992.3,0,0,0,426.66666666667,8.3333333333333,9,10.090540474101,46.34097809785
1699786800,2023-11-12T11:00:00+0000,3,3,991.6,186.95,3925,0,52,270000,991.6,0,0,0,426.66666666667,8.9833333333333,9.7333333333333,10.020174437729,48.186606554844
1699790400,2023-11-12T12:00:00+0000,3,3,991.6,188.3,3925,5,49.5,273600,991.6,0,0,0,430,9.8833333333333,10.633333333333,10.035268583679,50.500328374962
1699794000,2023-11-12T13:00:00+0000,3,3,992,177.75,3925,2.5,52.5,277200,992,0,0,0,440,11.12,11.88,9.5579729542098,53.328741748553
1699797600,2023-11-12T14:00:00+0000,3,3,992.1,157.75,3925,10,52,280800,992.1,0,0,0,436.66666666667,12.616666666667,13.116666666667,9.1798278551346,56.391105599114
1699801200,2023-11-12T15:00:00+0000,3,3,992.25,154.9,3925,0,50,284400,992.25,0,0,0,440,12.316666666667,12.916666666667,9.6134088887495,54.867954203262
1699804800,2023-11-12T16:00:00+0000,3,3,992.8,147.6,3925,0,49,288000,992.8,0,0,0,440,11.783333333333,12.283333333333,9.8422708584119,53.312352427525
1699808400,2023-11-12T17:00:00+0000,3,3,993.25,145.75,3925,0,49,291600,993.25,1.3333333333333,1.3333333333333,1.3333333333333,440,10.966666666667,11.366666666667,10.229906115328,51.487994792977
1699812000,2023-11-12T18:00:00+0000,3,3,993.7,156.6,3925,0,48.5,295200,993.7,12.666666666667,12.666666666667,11,470,9.8,10.116666666667,10.359250412366,49.087906632688
1699815600,2023-11-12T19:00:00+0000,3,3,994.1,162.4,3925,0,46.5,298800,994.1,2,2,2,460,9.35,9.85,9.938335293353,48.353446650453
1699819200,2023-11-12T20:00:00+0000,2.6,3,994.1,156.35,3925,0,47.5,302400,994.1,0.33333333333333,0.33333333333333,0.33333333333333,430,9.9,10.416666666667,9.9205006141538,49.109215399347
1699822800,2023-11-12T21:00:00+0000,3,3,993.75,151.85,3925,0,46.5,306000,993.75,5,5,5,446.66666666667,9.96,10.52,9.8604849212194,49.273806269048
1699826400,2023-11-12T22:00:00+0000,3,3,993.1,150.1,3925,0,45.5,309600,993.1,6.6666666666667,6.6666666666667,6.6666666666667,450,10.416666666667,11.016666666667,9.73904293244,50.454587775901
1699830000,2023-11-12T23:00:00+0000,3,3,991.95,159.1,3925,0,43,313200,991.95,6,6,6,450,9.9166666666667,10.533333333333,9.9878187172538,49.203771577819
1699833600,2023-11-13T00:00:00+0000,3,3,990.4,164.45,3910,0,45.5,316800,990.4,1.6666666666667,1.6666666666667,1.6666666666667,430,10.333333333333,11.1,9.5698409590393,50.647345125133
1699837200,2023-11-13T01:00:00+0000,3,3,989.3,165.9,3910,0,40,,989.3,0,0,0,423.33333333333,10.966666666667,11.633333333333,9.6411883648227,51.841382202198
1699840800,2023-11-13T02:00:00+0000,3,3,987.85,167.3,3910,0,44.5,320400,987.85,0,0,0,420,11.15,11.75,9.7839879242071,52.306826767173
1699844400,2023-11-13T03:00:00+0000,2.8,3,985,178.6,3910,0,46.5,324000,985,0,0,0,425,10.516666666667,11.1,9.9682142436777,51.176219316372
1699848000,2023-11-13T04:00:00+0000,3,3,980.9,187.4,3910,0,51,327600,980.9,0,0,0,416.66666666667,10.96,11.68,9.7881819014711,52.94225930097
1699851600,2023-11-13T05:00:00+0000,3,3,976.8,188.95,3910,0,54.5,331200,976.8,0,0,0,423.33333333333,11.516666666667,12.2,9.9528233282432,54.292473073173
1699855200,2023-11-13T06:00:00+0000,3,3,975.1,169.55,3910,0,50.5,334800,975.1,0,0,0,426.66666666667,12.633333333333,13.3,9.8199204945701,55.062139434649
1699858800,2023-11-13T07:00:00+0000,3,3,976.35,157.35,3910,0,64,338400,976.35,0,0,0,416.66666666667,10.233333333333,10.883333333333,10.462122353928,48.351822074733
1699862400,2023-11-13T08:00:00+0000,3,3,977.3,161.4,3910,0,65,342000,977.3,0,0,0,410,9.3166666666667,9.9666666666667,10.997341543193,46.584558315316
1699866000,2023-11-13T09:00:00+0000,3,3,978.45,163,3910,2.5,71,345600,978.45,0,0,0,396.66666666667,9.0833333333333,9.8666666666667,11.654895312641,46.015955880511
1699869600,2023-11-13T10:00:00+0000,3,3,979.8,150.55,3910,0,74.5,349200,979.8,0,0,0,406.66666666667,9.7833333333333,10.583333333333,11.946784103428,47.431770297944
1699873200,2023-11-13T11:00:00+0000,2.75,3,981.4,141.35,3910,12.5,74,352800,981.4,0,0,0,420,10.78,11.54,12.362035135338,50.122512154269
1699876800,2023-11-13T12:00:00+0000,2.6,3,983.1,135.8,3910,7.5,75.5,356400,983.1,0,0,0,433.33333333333,11.55,12.083333333333,12.432642578704,52.617758229817
1699880400,2023-11-13T13:00:00+0000,2.8,3,984.55,123.95,3902.5,17.5,75,360000,984.55,0,0,0,426.66666666667,12.316666666667,12.766666666667,12.488028497315,56.260078746104
1699884000,2023-11-13T14:00:00+0000,3,3,986.45,118.85,3895,10,72,363600,986.45,0,0,0,436.66666666667,12.583333333333,12.933333333333,12.290702162666,58.228762482723
1699887600,2023-11-13T15:00:00+0000,3,3,987.95,137.1,3895,0,71,367200,987.95,0,0,0,433.33333333333,11.7,12.266666666667,11.603553994007,56.461682573233
1699891200,2023-11-13T16:00:00+0000,3,3,989.15,141.75,3895,0,63,370800,989.15,0,0,0,435,11.566666666667,12.25,11.01304858342,55.059231778586
1699894800,2023-11-13T17:00:00+0000,3,3,989.75,146.05,3895,0,64,374400,989.75,0,0,0,423.33333333333,11.3,11.85,10.863009480696,53.906731092482
1699898400,2023-11-13T18:00:00+0000,3,3,990.5,152.85,3895,0,60,378000,990.5,0,0,0,426.66666666667,10.88,11.46,10.790222467996,52.359175622738
1699902000,2023-11-13T19:00:00+0000,2.8,3,991.8,154,3895,0,55,381600,991.8,0,0,0,420,10.866666666667,11.433333333333,10.543166293899,51.537157861216
1699905600,2023-11-13T20:00:00+0000,2.8,3,992.45,156.75,3895,0,49.5,385200,992.45,0,0,0,423.33333333333,10.55,11.1,10.496317211264,50.242430841394
1699909200,2023-11-13T21:00:00+0000,3,3,992.6,158.65,3895,0,49.5,388800,992.6,0,0,0,433.33333333333,10.533333333333,11.066666666667,10.485983747575,49.804906878206
1699912800,2023-11-13T22:00:00+0000,2.6,3,992.6,158.3,3895,0,48,392400,992.6,0,0,0,426.66666666667,10.233333333333,10.733333333333,10.517189092599,48.891818365365
1699916400,2023-11-13T23:00:00+0000,3,3,992.9,159.1,3895,0,45.5,396000,992.9,0,0,0,433.33333333333,10.233333333333,10.766666666667,10.547642667773,48.88635086214
1699920000,2023-11-14T00:00:00+0000,3,3,993.05,157,3895,0,44.5,399600,993.05,0,0,0,426.66666666667,10.15,10.683333333333,10.538248805278,48.665863797485
1699923600,2023-11-14T01:00:00+0000,3,3,993.2,155.1,3895,0,42,403200,993.2,0,0,0,436.66666666667,10.42,11,10.501681492082,49.197410896288
1699927200,2023-11-14T02:00:00+0000,3,3,993.2,156.55,3895,0,42,406800,993.2,0,0,0,426.66666666667,10.283333333333,10.866666666667,10.497433525042,48.844748204875
1699930800,2023-11-14T03:00:00+0000,2.8,3,993,153.9,3895,0,39.5,410400,993,0,0,0,420,10.266666666667,10.783333333333,10.471803745056,48.753914775408
1699934400,2023-11-14T04:00:00+0000,3,3,993.15,153.2,3895,0,40,414000,993.15,0,0,0,423.33333333333,10.2,10.783333333333,10.497217452326,48.641384478809
1699938000,2023-11-14T05:00:00+0000,3,3,993.1,155.75,3895,0,39,417600,993.1,0,0,0,426.66666666667,9.8833333333333,10.383333333333,10.354501338009,48.830433585364
1699941600,2023-11-14T06:00:00+0000,3,3,993.25,158.15,3880,0,38.5,421200,993.25,0,0,0,430,9.7,10.2,9.413886824177,52.759717210399
1699945200,2023-11-14T07:00:00+0000,3,3,993.4,157.05,3880,0,44.5,424800,993.4,0,0,0,430,9.4,9.9166666666667,9.5526653935,51.749850982551
1699948800,2023-11-14T08:00:00+0000,3,3,993.65,154.75,3880,0,51,428400,993.65,0,0,0,425,10,10.64,9.1118484932281,53.969919169563
1699952400,2023-11-14T09:00:00+0000,3,3,994.15,156.45,3880,0,55.5,432000,994.15,0,0,0,433.33333333333,9.95,10.466666666667,9.3298548977706,53.586138036815
1699956000,2023-11-14T10:00:00+0000,3,3,994.8,157.4,3880,0,55,435600,994.8,0,0,0,436.66666666667,9.9166666666667,10.5,9.2754367666014,53.547129791277
1699959600,2023-11-14T11:00:00+0000,3,3,995.65,149.15,3880,2.5,54,439200,995.65,0,0,0,436.66666666667,11.033333333333,11.633333333333,8.402630539911,57.730445598712
1699963200,2023-11-14T12:00:00+0000,3,3,996.45,145.5,3880,7.5,57.5,442800,996.45,0,0,0,440,11.65,12.216666666667,8.1161753402565,59.843602138966
1699966800,2023-11-14T13:00:00+0000,2.6,3,996.95,132.45,3880,7.5,60.5,446400,996.95,0,0,0,436.66666666667,12.866666666667,13.183333333333,6.8355754126492,65.141209299295
1699970400,2023-11-14T14:00:00+0000,2.6,3,997.8,126.4,3880,10,59.5,450000,997.8,0,0,0,470,13.4,13.633333333333,6.7263736450479,67.542405224946
1699974000,2023-11-14T15:00:00+0000,2.4,3,998.65,135.45,3880,0,61,453600,998.65,0,0,0,443.33333333333,12.133333333333,12.666666666667,7.7789736396361,62.990407853016
1699977600,2023-11-14T16:00:00+0000,3,3,999.65,143.45,3880,0,59,457200,999.65,0,0,0,430,11.64,12.2,8.1799521725167,60.892465197586
1699981200,2023-11-14T17:00:00+0000,3,3,1000.75,149.7,3880,0,57,460800,1000.75,0,0,0,426.66666666667,11.016666666667,11.516666666667,8.6384480041999,58.33622570522
1699984800,2023-11-14T18:00:00+0000,3,3,1001.75,155.15,3880,0,57.5,464400,1001.75,0,0,0,433.33333333333,10.333333333333,10.816666666667,9.1599178855322,55.47155137175
1699988400,2023-11-14T19:00:00+0000,3,3,1002.55,156.25,3880,0,56,468000,1002.55,0,0,0,433.33333333333,9.8833333333333,10.433333333333,9.351004291167,53.707980160101
1699992000,2023-11-14T20:00:00+0000,2.75,3,1003.1,158.1,3880,0,55,,1003.1,0,0,0,436.66666666667,9.4666666666667,10,9.6162288740333,52.056968808079
1699995600,2023-11-14T21:00:00+0000,3,3,1003.85,158.7,3880,0,55,471600,1003.85,0,0,0,430,9.2,9.75,9.7674857582521,51.040208517202
1699999200,2023-11-14T22:00:00+0000,3,3,1004.8,158.6,3872.5,0,53.5,475200,1004.8,0,0,0,430,9.1333333333333,9.7333333333333,9.7725258182454,50.804297685386
1700002800,2023-11-14T23:00:00+0000,3,3,1005.45,158.85,3865,0,57.5,478800,1005.45,0,0,0,433.33333333333,8.92,9.44,9.9374153717873,49.967715205486
1700006400,2023-11-15T00:00:00+0000,3,3,1006.1,160.85,3865,0,53,482400,1006.1,0,0,0,423.33333333333,8.45,8.9666666666667,10.22900287171,48.292187639251
1700010000,2023-11-15T01:00:00+0000,2.6,3,1006.75,161.35,3865,0,50.5,486000,1006.75,0,0,0,420,8.1666666666667,8.7,10.394990506618,47.312296780842
1700013600,2023-11-15T02:00:00+0000,2.6,3,1007.4,158.3,3865,0,51.5,489600,1007.4,0,0,0,416.66666666667,7.8333333333333,8.3666666666667,10.62655692242,46.059594033
1700017200,2023-11-15T03:00:00+0000,2.2,3,1007.8,159.3,3865,0,52,493200,1007.8,0,0,0,416.66666666667,7.4,7.9666666666667,10.898457589274,44.507414309299
1700020800,2023-11-15T04:00:00+0000,2.8,3,1008.25,155.75,3865,0,54,496800,1008.25,0,0,0,400,7.55,8.1333333333333,10.71699733861,45.130429660461
